title,rank,date,artist,url,region,streams
Levitating (feat. DaBaby),12,2021-02-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,United States,557074.0
positions,13,2021-02-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,United States,548191.0
Wasted On You,14,2021-02-01,Morgan Wallen,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3,United States,540105.0
Somebody’s Problem,15,2021-02-01,Morgan Wallen,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN,United States,519301.0
Best Friend (feat. Doja Cat),16,2021-02-01,Saweetie,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y,United States,513413.0
Bad Boy (with Young Thug),17,2021-02-01,Juice WRLD,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2,United States,511602.0
Sweater Weather,18,2021-02-01,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,United States,501867.0
For The Night (feat. Lil Baby & DaBaby),19,2021-02-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,United States,500849.0
Sand In My Boots,20,2021-02-01,Morgan Wallen,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao,United States,489336.0
What You Know Bout Love,21,2021-02-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,United States,483865.0
Therefore I Am,22,2021-02-01,Billie Eilish,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,United States,473507.0
my ex's best friend (with blackbear),23,2021-02-01,Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,United States,462514.0
Anyone,24,2021-02-01,Justin Bieber,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,United States,457524.0
WAP (feat. Megan Thee Stallion),25,2021-02-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,United States,449402.0
Wishing Well,26,2021-02-01,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,United States,442513.0
Heat Waves,27,2021-02-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,United States,442298.0
Laugh Now Cry Later (feat. Lil Durk),28,2021-02-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,United States,442100.0
All Girls Are The Same,29,2021-02-01,Juice WRLD,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,United States,435789.0
you broke me first,30,2021-02-01,Tate McRae,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,United States,429560.0
Body,31,2021-02-01,Megan Thee Stallion,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,United States,421136.0
More Than My Hometown,32,2021-02-01,Morgan Wallen,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS,United States,420564.0
7 Summers,33,2021-02-01,Morgan Wallen,https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ,United States,412356.0
willow,34,2021-02-01,Taylor Swift,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,United States,407268.0
Hello (feat. A Boogie Wit da Hoodie),35,2021-02-01,Pop Smoke,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,United States,405836.0
On Me,36,2021-02-01,Lil Baby,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v,United States,401431.0
Come & Go (with Marshmello),37,2021-02-01,Juice WRLD,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,United States,399864.0
Heather,38,2021-02-01,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,United States,392279.0
Lucid Dreams,39,2021-02-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,391813.0
ROCKSTAR (feat. Roddy Ricch),40,2021-02-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,387336.0
"Gravity (feat. Tyler, The Creator)",41,2021-02-01,"Brent Faiyaz, DJ Dahi",https://open.spotify.com/track/6u3CPnFMKANYgfdiifFOiJ,United States,386967.0
Tyler Herro,42,2021-02-01,Jack Harlow,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ,United States,373186.0
Robbery,43,2021-02-01,Juice WRLD,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,United States,371964.0
Baila Conmigo (with Rauw Alejandro),44,2021-02-01,Selena Gomez,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y,United States,371193.0
Blueberry Faygo,45,2021-02-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,United States,369194.0
Goosebumps - Remix,46,2021-02-01,"Travis Scott, HVME",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,United States,358218.0
HOLIDAY,47,2021-02-01,Lil Nas X,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,United States,354369.0
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",48,2021-02-01,Jack Harlow,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,United States,353572.0
Someone You Loved,49,2021-02-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,United States,352280.0
Daddy Issues,50,2021-02-01,The Neighbourhood,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,United States,347029.0
drivers license,1,2021-03-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,United States,1186806.0
Calling My Phone,2,2021-03-01,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,1115209.0
telepatía,3,2021-03-01,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,United States,970317.0
Up,4,2021-03-01,Cardi B,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,United States,898849.0
Good Days,5,2021-03-01,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,United States,877162.0
Streets,6,2021-03-01,Doja Cat,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,United States,807575.0
Save Your Tears,7,2021-03-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,United States,805464.0
Blinding Lights,8,2021-03-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,643422.0
Back In Blood (feat. Lil Durk),9,2021-03-01,Pooh Shiesty,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d,United States,625394.0
Astronaut In The Ocean,10,2021-03-01,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,United States,575767.0
Mood (feat. iann dior),11,2021-03-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,United States,570080.0
WITHOUT YOU,12,2021-03-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,United States,566400.0
Levitating (feat. DaBaby),13,2021-03-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,United States,560871.0
Heat Waves,14,2021-03-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,United States,556611.0
Best Friend (feat. Doja Cat),15,2021-03-01,Saweetie,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y,United States,543808.0
Whoopty,16,2021-03-01,CJ,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,United States,542420.0
DÁKITI,17,2021-03-01,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,United States,537568.0
Heartbreak Anniversary,18,2021-03-01,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,United States,529106.0
34+35,19,2021-03-01,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,United States,521608.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",20,2021-03-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,United States,490260.0
Sweater Weather,21,2021-03-01,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,United States,476329.0
What You Know Bout Love,22,2021-03-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,United States,461687.0
positions,23,2021-03-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,United States,454904.0
For The Night (feat. Lil Baby & DaBaby),24,2021-03-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,United States,432664.0
ROCKSTAR (feat. Roddy Ricch),25,2021-03-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,419899.0
Therefore I Am,26,2021-03-01,Billie Eilish,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,United States,418756.0
my ex's best friend (with blackbear),27,2021-03-01,Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,United States,414454.0
WAP (feat. Megan Thee Stallion),28,2021-03-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,United States,412421.0
On Me,29,2021-03-01,Lil Baby,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v,United States,409635.0
you broke me first,30,2021-03-01,Tate McRae,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,United States,404098.0
Wishing Well,31,2021-03-01,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,United States,402725.0
Only Wanna Be With You - Pokémon 25 Version,32,2021-03-01,Post Malone,https://open.spotify.com/track/3SawmGBjjq8EOYZJV11cJm,United States,399612.0
All Girls Are The Same,33,2021-03-01,Juice WRLD,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,United States,397154.0
Wasted On You,34,2021-03-01,Morgan Wallen,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3,United States,395542.0
Laugh Now Cry Later (feat. Lil Durk),35,2021-03-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,United States,393077.0
Goosebumps - Remix,36,2021-03-01,"Travis Scott, HVME",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,United States,388707.0
AP - Music from the film Boogie,37,2021-03-01,Pop Smoke,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI,United States,384955.0
Anyone,38,2021-03-01,Justin Bieber,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,United States,377788.0
Hello (feat. A Boogie Wit da Hoodie),39,2021-03-01,Pop Smoke,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,United States,377081.0
Martin & Gina,40,2021-03-01,Polo G,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,United States,375801.0
Circles,41,2021-03-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,370463.0
Come & Go (with Marshmello),42,2021-03-01,Juice WRLD,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,United States,369837.0
We're Good,43,2021-03-01,Dua Lipa,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,United States,369568.0
Lucid Dreams,44,2021-03-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,369104.0
Opp Stoppa (feat. 21 Savage),45,2021-03-01,YBN Nahmir,https://open.spotify.com/track/59fFsGRwFiuhxKDPc1k6xW,United States,361529.0
Sunflower - Spider-Man: Into the Spider-Verse,46,2021-03-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,360407.0
Bang!,47,2021-03-01,AJR,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,United States,360054.0
Sand In My Boots,48,2021-03-01,Morgan Wallen,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao,United States,357035.0
SugarCrash!,49,2021-03-01,ElyOtto,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0,United States,353806.0
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",50,2021-03-01,Jack Harlow,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,United States,346101.0
MONTERO (Call Me By Your Name),1,2021-04-01,Lil Nas X,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb,United States,2360917.0
Peaches (feat. Daniel Caesar & Giveon),2,2021-04-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,United States,1709093.0
Up,3,2021-04-01,Cardi B,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,United States,1013494.0
Astronaut In The Ocean,4,2021-04-01,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,United States,916478.0
drivers license,5,2021-04-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,United States,860663.0
Calling My Phone,6,2021-04-01,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,859747.0
telepatía,7,2021-04-01,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,United States,852883.0
Leave The Door Open,8,2021-04-01,"Bruno Mars, Anderson .Paak, Silk Sonic",https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,United States,839423.0
Levitating (feat. DaBaby),9,2021-04-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,United States,822957.0
Heartbreak Anniversary,10,2021-04-01,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,United States,804841.0
Save Your Tears,11,2021-04-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,United States,733663.0
Streets,12,2021-04-01,Doja Cat,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,United States,732393.0
Good Days,13,2021-04-01,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,United States,723934.0
What’s Next,14,2021-04-01,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,713244.0
deja vu,15,2021-04-01,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb,United States,697721.0
Wants and Needs (feat. Lil Baby),16,2021-04-01,Drake,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,United States,691543.0
Hold On,17,2021-04-01,Justin Bieber,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5,United States,665559.0
Heat Waves,18,2021-04-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,United States,635454.0
As I Am (feat. Khalid),19,2021-04-01,Justin Bieber,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J,United States,633224.0
Best Friend (feat. Doja Cat),20,2021-04-01,Saweetie,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y,United States,625206.0
Back In Blood (feat. Lil Durk),21,2021-04-01,Pooh Shiesty,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d,United States,597315.0
Blinding Lights,22,2021-04-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,587134.0
Richer (feat. Polo G),23,2021-04-01,Rod Wave,https://open.spotify.com/track/7HsjuVBM93Z2RoxjpWLgTT,United States,536693.0
Mood (feat. iann dior),24,2021-04-01,24kGoldn,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,United States,529697.0
DÁKITI,25,2021-04-01,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,United States,524585.0
WITHOUT YOU,26,2021-04-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,United States,522745.0
Headshot (feat. Polo G & Fivio Foreign),27,2021-04-01,Lil Tjay,https://open.spotify.com/track/6cQ08IpBxxfGcSKxqE3NmB,United States,520258.0
Anyone,28,2021-04-01,Justin Bieber,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC,United States,496338.0
Street Runner,29,2021-04-01,Rod Wave,https://open.spotify.com/track/3JYxIozjRsvEmHrIvfFhud,United States,482995.0
Holy (feat. Chance The Rapper),30,2021-04-01,Justin Bieber,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ,United States,472571.0
Tombstone,31,2021-04-01,Rod Wave,https://open.spotify.com/track/5pRTz4O2qOkr5nawemy6Wb,United States,459134.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",32,2021-04-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,United States,449202.0
What You Know Bout Love,33,2021-04-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,United States,447129.0
Whoopty,34,2021-04-01,CJ,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,United States,445773.0
Sweater Weather,35,2021-04-01,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,United States,438232.0
On Me,36,2021-04-01,Lil Baby,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v,United States,431762.0
Beat Box 3 (feat. DaBaby),37,2021-04-01,SpotemGottem,https://open.spotify.com/track/6toQdWWc4noiOk3Eo5mVDS,United States,431500.0
For The Night (feat. Lil Baby & DaBaby),38,2021-04-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,United States,429912.0
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),39,2021-04-01,Taylor Swift,https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY,United States,420298.0
my ex's best friend (with blackbear),40,2021-04-01,Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,United States,420285.0
ROCKSTAR (feat. Roddy Ricch),41,2021-04-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,413958.0
WAP (feat. Megan Thee Stallion),42,2021-04-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,United States,409388.0
Beautiful Mistakes (feat. Megan Thee Stallion),43,2021-04-01,Maroon 5,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU,United States,408464.0
positions,44,2021-04-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,United States,406950.0
Martin & Gina,45,2021-04-01,Polo G,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,United States,406827.0
34+35,46,2021-04-01,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,United States,405685.0
Cloud 9,47,2021-04-01,Beach Bunny,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm,United States,400497.0
We're Good,48,2021-04-01,Dua Lipa,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,United States,399559.0
Goosebumps - Remix,49,2021-04-01,"Travis Scott, HVME",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,United States,395991.0
Laugh Now Cry Later (feat. Lil Durk),50,2021-04-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,United States,395164.0
RAPSTAR,1,2021-05-01,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,1771664.0
Kiss Me More (feat. SZA),2,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,1767707.0
MONTERO (Call Me By Your Name),3,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,United States,1444599.0
Your Power,4,2021-05-01,Billie Eilish,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD,United States,1349395.0
Peaches (feat. Daniel Caesar & Giveon),5,2021-05-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,United States,1343265.0
Levitating (feat. DaBaby),6,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,United States,1284080.0
deja vu,7,2021-05-01,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb,United States,995840.0
Astronaut In The Ocean,8,2021-05-01,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,United States,974630.0
Leave The Door Open,9,2021-05-01,"Bruno Mars, Anderson .Paak, Silk Sonic",https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,United States,843832.0
Up,10,2021-05-01,Cardi B,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,United States,826639.0
Save Your Tears (with Ariana Grande) (Remix),11,2021-05-01,The Weeknd,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,United States,816205.0
Heartbreak Anniversary,12,2021-05-01,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,United States,800282.0
Heat Waves,13,2021-05-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,United States,763039.0
Wants and Needs (feat. Lil Baby),14,2021-05-01,Drake,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,United States,724996.0
Best Friend (feat. Doja Cat),15,2021-05-01,Saweetie,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp,United States,709643.0
Calling My Phone,16,2021-05-01,"Lil Tjay, 6LACK",https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE,United States,704339.0
telepatía,17,2021-05-01,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,United States,670927.0
Solid (feat. Drake),18,2021-05-01,"Young Stoner Life, Young Thug, Gunna",https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd,United States,659550.0
Streets,19,2021-05-01,Doja Cat,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,United States,656354.0
WITHOUT YOU (with Miley Cyrus),20,2021-05-01,The Kid LAROI,https://open.spotify.com/track/1EHUQesfVKwbthtNcpBi9g,United States,652111.0
drivers license,21,2021-05-01,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,United States,642804.0
Good Days,22,2021-05-01,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,United States,634229.0
DÁKITI,23,2021-05-01,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,United States,617659.0
Blinding Lights,24,2021-05-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,577107.0
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),25,2021-05-01,DJ Khaled,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz,United States,572432.0
Back In Blood (feat. Lil Durk),26,2021-05-01,Pooh Shiesty,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d,United States,569569.0
"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",27,2021-05-01,DJ Khaled,https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf,United States,544985.0
What’s Next,28,2021-05-01,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,540055.0
Mood (feat. iann dior),29,2021-05-01,24kGoldn,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,United States,525550.0
Headshot (feat. Polo G & Fivio Foreign),30,2021-05-01,Lil Tjay,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv,United States,514428.0
Hold On,31,2021-05-01,Justin Bieber,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5,United States,506798.0
Beautiful Mistakes (feat. Megan Thee Stallion),32,2021-05-01,Maroon 5,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU,United States,499349.0
Goosebumps - Remix,33,2021-05-01,"Travis Scott, HVME",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,United States,498270.0
durag activity (with Travis Scott),34,2021-05-01,Baby Keem,https://open.spotify.com/track/4JJcP0Rv9AgyPD6ZGaC8EE,United States,482345.0
Martin & Gina,35,2021-05-01,Polo G,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,United States,482256.0
my ex's best friend (with blackbear),36,2021-05-01,Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,United States,479537.0
love race (feat. Kellin Quinn),37,2021-05-01,Machine Gun Kelly,https://open.spotify.com/track/1F9kEuwT29fgqlovIclu81,United States,475106.0
Ramen & OJ,38,2021-05-01,"Joyner Lucas, Lil Baby",https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J,United States,456621.0
Save Your Tears,39,2021-05-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,United States,452791.0
ROCKSTAR (feat. Roddy Ricch),40,2021-05-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,431825.0
Run It Up (feat. Offset & Moneybagg Yo),41,2021-05-01,Lil Tjay,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP,United States,431456.0
Sweater Weather,42,2021-05-01,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,United States,419429.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",43,2021-05-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,United States,416309.0
On Me (Remix) (with Megan Thee Stallion),44,2021-05-01,Lil Baby,https://open.spotify.com/track/589jILaMtVqRiVxubmnLiF,United States,413569.0
Runaway,45,2021-05-01,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,United States,412500.0
Fiel,46,2021-05-01,"Los Legendarios, Wisin, Jhay Cortez",https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,United States,411269.0
Ski,47,2021-05-01,"Young Stoner Life, Young Thug, Gunna",https://open.spotify.com/track/6755DFiZ7CWe2WMdTGW5C1,United States,404507.0
WAP (feat. Megan Thee Stallion),48,2021-05-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,United States,400493.0
LET IT GO (feat. Justin Bieber & 21 Savage),49,2021-05-01,DJ Khaled,https://open.spotify.com/track/1cEhrSF6EylAEqdhUGuNpX,United States,390656.0
Big Gangsta,50,2021-05-01,Kevin Gates,https://open.spotify.com/track/03ERnTvSV5fy8WAyvA4uNP,United States,390358.0
good 4 u,1,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,3603005.0
deja vu,2,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,United States,1919892.0
traitor,3,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,United States,1825119.0
favorite crime,4,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,United States,1509421.0
Kiss Me More (feat. SZA),5,2021-06-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,1475421.0
brutal,6,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,United States,1464438.0
happier,7,2021-06-01,Olivia Rodrigo,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,United States,1337836.0
